filename, bus, car, motorcycle, truck
000000279649_jpg.rf.05aa6ee3938faa39f355ee1618683a07.jpg, 0, 0, 0, 1
000000413951_jpg.rf.05978e174ce95916ee7e3fc287d9fec8.jpg, 0, 1, 0, 0
000000451863_jpg.rf.05b6ef603c2df43c5fb68ff567a4b234.jpg, 0, 0, 0, 1
000000319676_jpg.rf.05c91d3ee0cefcc7556e6da1df035060.jpg, 0, 1, 1, 0
000000070815_jpg.rf.05e1f10dd6d7da202fc151aefc8a651c.jpg, 0, 0, 0, 1
000000532142_jpg.rf.058d2117e5717eb2d40afd44d2e4d971.jpg, 0, 1, 0, 0
000000121562_jpg.rf.05c832f85439ce3baf0cd3077b66e533.jpg, 1, 0, 0, 0
000000123935_jpg.rf.05ce64782ef2209e1ea261cdfbc551b6.jpg, 1, 0, 0, 0
000000301135_jpg.rf.05b6d6904a868a25122348f00eb75f4f.jpg, 0, 1, 0, 0
000000436694_jpg.rf.05e545cc3ec3a41ff201b2c8f560dd9e.jpg, 0, 1, 0, 0
000000388928_jpg.rf.05e8dd49cc18861b725201c3eb956cd9.jpg, 0, 1, 0, 0
000000223203_jpg.rf.051143bf161a27ff3302c9ee976c6b52.jpg, 0, 1, 0, 0
000000117366_jpg.rf.0623c1d3e34abe3fe66e217df5f220d3.jpg, 0, 0, 0, 1
000000405145_jpg.rf.04c95b0f8cd7ae96cae1678f509db3d6.jpg, 0, 1, 0, 1
000000306230_jpg.rf.063d7252bce0d72bf3ec055132526c66.jpg, 0, 1, 0, 0
000000324706_jpg.rf.05bbf4d1fd76fd67f41db9393e85cb4e.jpg, 0, 0, 0, 1
000000237835_jpg.rf.06033ee425d1d42eeac1dcd33a05e540.jpg, 0, 1, 0, 0
000000037514_jpg.rf.058f0892ff0712117bd10538ecc0ce24.jpg, 0, 1, 0, 1
000000368460_jpg.rf.06200c846489457234722a088313cc39.jpg, 0, 1, 0, 0
000000564631_jpg.rf.05e9f1aff0de341ae91f989728982990.jpg, 0, 1, 0, 1
000000254919_jpg.rf.0625d245bce6a97958851771865e944d.jpg, 0, 1, 0, 0
000000265557_jpg.rf.060a703840d7b7af91ad949ae7a51f7a.jpg, 1, 0, 0, 0
000000323813_jpg.rf.06476ab1c2d94468560d3a4a7be69363.jpg, 0, 1, 0, 0
000000365677_jpg.rf.05caa10461d5094232db84de776c95ae.jpg, 1, 0, 0, 0
000000498079_jpg.rf.064e45157addc8c519b6346632a38bc1.jpg, 0, 1, 0, 0
000000217156_jpg.rf.065214069486b98018b282b4cf66d3ef.jpg, 0, 1, 0, 0
000000263463_jpg.rf.05e6a2027a80d6d7402c677d425a00ab.jpg, 1, 1, 0, 0
000000164909_jpg.rf.064c131b809267534a97a7bc93a2a101.jpg, 1, 0, 0, 0
0519a6f6de06d276431cdadc2fe38b67_jpg.rf.05e154a7c7b647c70b27d0ee16c14d3c.jpg, 0, 1, 1, 1
000000136663_jpg.rf.06599ca8b2cb0200ba55a9b0001716ea.jpg, 0, 1, 0, 1
000000402541_jpg.rf.064da773a2d7b483ef5ed42a5c8bd26c.jpg, 0, 1, 1, 1
000000491936_jpg.rf.06619abf690d41b7b4b2bbef806deca7.jpg, 1, 1, 0, 1
000000192798_jpg.rf.06444a62f551dabe438362ab963fb771.jpg, 0, 1, 0, 1
000000555942_jpg.rf.064f05d35334de18f59a6e379e68ea39.jpg, 0, 1, 1, 0
000000318122_jpg.rf.06597597530c6a18ad0442fc24ec7bff.jpg, 0, 0, 1, 0
000000162752_jpg.rf.0659ad0da78ec52778ab6b9713409bff.jpg, 0, 1, 0, 0
000000016496_jpg.rf.065844cc4c4625e72a86f3a8d75908c8.jpg, 0, 0, 1, 0
000000341385_jpg.rf.066f66818f382c8766493f345ff36b30.jpg, 0, 0, 1, 0
000000369476_jpg.rf.067ab01aa57f88b55f2b812924f7e4b3.jpg, 1, 0, 0, 0
000000060018_jpg.rf.068a7547181afaddc95212dfce5bb742.jpg, 0, 1, 0, 1
000000315672_jpg.rf.0666e0e39f1495cdb46f546dfeebc57e.jpg, 0, 0, 0, 1
000000268774_jpg.rf.069dd81c19ba62f848df3e3d91c858e3.jpg, 1, 1, 0, 1
000000559315_jpg.rf.0686fdcace27c38cf41e7a3f2bc3f742.jpg, 1, 0, 0, 0
000000029241_jpg.rf.066f1c385a3a8352984505fbdcd5eb5d.jpg, 0, 1, 0, 0
000000293864_jpg.rf.069536fb5ba0fd27aa26c194eabdb1fd.jpg, 1, 0, 0, 0
000000283913_jpg.rf.0676276ce390e0dae0c36ef95f621d26.jpg, 0, 1, 0, 1
000000090751_jpg.rf.068b80cf0693ddf6c61f10b7401727e3.jpg, 1, 0, 0, 0
000000095611_jpg.rf.0662339c4125d910a69a4a8be831105e.jpg, 0, 0, 0, 1
000000355441_jpg.rf.06805bb2d1f5f368e5c86a94fc69af5b.jpg, 1, 1, 0, 0
000000335581_jpg.rf.06b3f7f4bc6cdcad132e2f839d0ad66b.jpg, 0, 1, 0, 0
000000073445_jpg.rf.06a9d32b56094f2e066fd040c22cac5a.jpg, 0, 1, 0, 0
000000052461_jpg.rf.06b81160ea146aa7feb6c61d8b50fcc9.jpg, 0, 1, 0, 0
000000097614_jpg.rf.06b3824cf3730eee83489df99e64eda3.jpg, 0, 1, 0, 0
000000510304_jpg.rf.06bac1bb09bfd2ea396138d3b3de7489.jpg, 0, 1, 0, 0
000000485564_jpg.rf.06db2d5196695e07fe7628268a7502ff.jpg, 0, 1, 0, 0
000000518853_jpg.rf.06a478c54162ef10a6fd78e772adfd0b.jpg, 0, 1, 0, 1
000000547846_jpg.rf.06a45b233161595302f2f00c49b39e8c.jpg, 1, 1, 0, 1
000000398040_jpg.rf.07018f51329dd4fd8645bfd30936541d.jpg, 0, 0, 0, 1
000000004246_jpg.rf.06e3c82116b63fbd87390b71417db89d.jpg, 0, 1, 1, 1
000000307194_jpg.rf.06d7d4370cc99a1310baff0f9b3c5123.jpg, 1, 1, 0, 0
000000069952_jpg.rf.07003027c01ca58fc0734f0aac123e7c.jpg, 0, 1, 0, 1
000000346668_jpg.rf.06c19970350e9cbbc4a8a1ca0afb1538.jpg, 0, 1, 0, 0
000000172392_jpg.rf.06d349df5a70b17de01e5e3b3721ac95.jpg, 0, 0, 1, 0
000000164044_jpg.rf.070ca3207cb3c21216ae5650c0a45008.jpg, 1, 1, 0, 0
000000552504_jpg.rf.070af7aafb2e279f691d16040e0cdf1d.jpg, 0, 1, 0, 0
000000559701_jpg.rf.06c7cdffd15353c9a6e2b10da5b8732c.jpg, 1, 0, 0, 0
000000265451_jpg.rf.070a1a13a68f1a21547a8c9cb37e06fc.jpg, 0, 0, 0, 1
000000549560_jpg.rf.0714372dc86d1f1ebf87b9549b4e657b.jpg, 0, 1, 1, 0
000000242400_jpg.rf.06bdfe27daec7c09fb29a297098aac77.jpg, 0, 1, 0, 0
000000561500_jpg.rf.06dbf6bf902212374f91d3584a534655.jpg, 0, 0, 1, 0
000000379448_jpg.rf.071490fd589057a6cda76fdf9d14ed13.jpg, 0, 1, 0, 0
000000549442_jpg.rf.06f151b292dd07c6ae18e1fa85714afc.jpg, 0, 1, 1, 0
000000222961_jpg.rf.0717291a7053affef0d36833eaf20c3f.jpg, 0, 0, 1, 0
000000106430_jpg.rf.071fa6541eb9d35be32c7bddd0e25b6c.jpg, 0, 1, 0, 1
000000416816_jpg.rf.07196dabc9d5b0c2980b81ce7873f088.jpg, 0, 1, 0, 0
000000348730_jpg.rf.072a38afefd6048c29ad7e08ed8e617e.jpg, 0, 1, 0, 0
000000423025_jpg.rf.06918c6a57527d62529c554184323992.jpg, 0, 0, 1, 0
000000112726_jpg.rf.07392e14af40ff887b5a37a63b90af32.jpg, 0, 1, 0, 0
000000087216_jpg.rf.074b378fb6634c8dd2a585380635aeb3.jpg, 1, 1, 0, 1
000000504101_jpg.rf.07389f30505c5b7c11b529ac23466ba4.jpg, 0, 1, 0, 1
000000038465_jpg.rf.074282c41185015e56da90d02da42395.jpg, 0, 1, 0, 0
000000438024_jpg.rf.074e90a66fe96b3e46d453f7b6dc740b.jpg, 0, 0, 1, 0
000000150958_jpg.rf.0758c5617a76ef27c3a5bbb09e555ace.jpg, 0, 1, 0, 1
000000038513_jpg.rf.07357c365aa8c8c4670631358ebdb466.jpg, 0, 1, 0, 0
000000370280_jpg.rf.071c6a23f132378b86255b5874e46512.jpg, 0, 0, 0, 1
000000530834_jpg.rf.074536211dbb881b1078a09aba762b4e.jpg, 1, 0, 0, 1
000000184313_jpg.rf.0750bfad5c92c66bfed54ad18317b01e.jpg, 0, 1, 0, 1
000000506290_jpg.rf.075c662cf85e0703f47bffd834be6f0c.jpg, 0, 1, 0, 0
000000516185_jpg.rf.075605d6d2614929b369678a4ebe42bb.jpg, 1, 0, 0, 0
000000258350_jpg.rf.074c1822aae7b5f8310bd06a3633852b.jpg, 1, 0, 0, 0
000000377879_jpg.rf.076bfbd964a5689493bae64c28851002.jpg, 0, 0, 0, 1
000000306893_jpg.rf.075de674cf76f3a0851e33480ab1c623.jpg, 0, 0, 1, 0
000000458132_jpg.rf.076b00d2958b21e1d5eb47e9231c34c5.jpg, 0, 1, 0, 0
000000463875_jpg.rf.0728ac52ec4966c9750eb7ce712148be.jpg, 0, 1, 0, 1
000000419265_jpg.rf.0762e86db162bfd4579b6334e896a9a4.jpg, 0, 0, 1, 0
000000447569_jpg.rf.076ca90a0818adbb1f51984477f4abdb.jpg, 1, 0, 0, 0
000000281217_jpg.rf.06f429d6a2f5582d1e9871018f3ec27d.jpg, 0, 0, 0, 1
000000062412_jpg.rf.074315a01cbea9ef17b4779c2b05266d.jpg, 0, 1, 0, 1
000000553531_jpg.rf.07511d297585b0ec7a76d157dab6a0fb.jpg, 1, 0, 0, 0
000000507113_jpg.rf.076cb0264d167c4871fb01317b1d1a35.jpg, 0, 1, 0, 0
000000135463_jpg.rf.07540bda4755c60ca5e4975b1b31d8ca.jpg, 1, 1, 0, 0
000000490055_jpg.rf.077adca8f91a2cefa4828d5438c5d9d6.jpg, 0, 1, 0, 0
000000119979_jpg.rf.0776a3a9fb16f4c527ab06522f8413a0.jpg, 0, 1, 0, 0
000000226662_jpg.rf.0783d274ce8f1816af719f65cc5e784e.jpg, 0, 0, 1, 0
000000157269_jpg.rf.078b8dc5d682077bd79d7302fb5c4dee.jpg, 1, 1, 0, 0
000000392493_jpg.rf.077bdb64ba868e29f6e74c28a4afb5ce.jpg, 0, 1, 0, 0
000000151844_jpg.rf.07948a6c675c2f29c1ad80e858004c10.jpg, 1, 0, 0, 0
000000424132_jpg.rf.07977bd4329fff9607a66ee9d600bbc0.jpg, 1, 0, 0, 0
000000382979_jpg.rf.07d8c3a3c467539888f3fbdb738bbb66.jpg, 0, 1, 0, 0
000000387924_jpg.rf.078c549c02c61c1e98650855f25eafd9.jpg, 0, 1, 0, 0
000000300028_jpg.rf.07da9ba1e1e4f2e0c2b32b44ce6dde10.jpg, 0, 1, 0, 1
000000484929_jpg.rf.0783a8f386eb0d97c22db706ecf68431.jpg, 0, 1, 0, 0
000000343231_jpg.rf.078576136dc2bfdf526931dec19d68d8.jpg, 0, 1, 0, 0
000000326541_jpg.rf.07ed2460b69e4800f23e3393df0674b2.jpg, 0, 1, 0, 0
000000175943_jpg.rf.07c6ea9cb9a9c0e059533480da158f84.jpg, 1, 0, 0, 0
000000307136_jpg.rf.07dab9e3ec3163141f23c506388876dd.jpg, 0, 1, 0, 1
000000010125_jpg.rf.080108e56c9dafd7e9c474486c080fc0.jpg, 0, 0, 0, 1
000000146501_jpg.rf.07e4d1ff38c5d539bb0ca482d172992d.jpg, 0, 1, 0, 1
000000202275_jpg.rf.079e8b6aff910025432aaefe7a5604dd.jpg, 0, 1, 0, 0
000000376502_jpg.rf.07e1bce907e23bb22c5cb9cfd2e13ff2.jpg, 0, 1, 0, 0
000000244032_jpg.rf.079a3fc1ffd5e8f02570940f55007cb5.jpg, 0, 1, 0, 0
000000224104_jpg.rf.07d1ee0d6b6aa37a5ad0df58e98d8c7b.jpg, 1, 1, 0, 0
000000280020_jpg.rf.0814cdaa9ee6147ea816bef7496c4207.jpg, 1, 0, 0, 0
000000226599_jpg.rf.0795f030d2f0121565dc697bc35e9053.jpg, 0, 1, 0, 0
000000568555_jpg.rf.07c2b191ff92e091fbf717742ce613b0.jpg, 0, 1, 0, 0
000000198974_jpg.rf.07ab380d3afddefa1843e60beeadc584.jpg, 0, 0, 1, 0
000000381729_jpg.rf.07725e55f92ede72c207d8addb458999.jpg, 0, 0, 0, 1
000000412824_jpg.rf.07f2814d954b35efdc85569fcae90db8.jpg, 1, 1, 0, 0
000000197683_jpg.rf.083ea086a09c43fd308ae87a0f587f08.jpg, 0, 0, 1, 0
000000293246_jpg.rf.0815a013d8611c2813f7e51bb22af934.jpg, 1, 0, 0, 0
000000040100_jpg.rf.082b3e5a1a866464315930d91d9be7dc.jpg, 0, 0, 0, 1
000000076268_jpg.rf.0823c295d37c7d93d5b5489419ed8fb4.jpg, 1, 1, 0, 0
000000052233_jpg.rf.0869bae96dfe11c9b3f41cea30d47663.jpg, 0, 1, 0, 0
000000195951_jpg.rf.08390b5973ddc97659e09ff7dbf4e773.jpg, 1, 1, 0, 0
000000509493_jpg.rf.08695c2476747f4d31b61ef1a513ceab.jpg, 0, 0, 1, 0
000000081102_jpg.rf.08178abf24df774cf938ae17492c77b7.jpg, 0, 1, 0, 0
000000425590_jpg.rf.085a372b095b5bcf9972eb4a9771657a.jpg, 1, 0, 0, 0
000000466730_jpg.rf.085aba86bf86434a54a96268b4a1a0fd.jpg, 0, 1, 1, 0
000000277215_jpg.rf.079a887d7d6fd6c61f69af6af2ea5fad.jpg, 0, 0, 0, 1
000000426903_jpg.rf.086128550b71f3aac3b489a868b9cce8.jpg, 0, 0, 1, 0
000000326098_jpg.rf.085ebd6fdbf0d394cb243bc3b1d8a612.jpg, 0, 0, 1, 0
000000214247_jpg.rf.080d4701e82daa54e4cb9f37154d25c7.jpg, 0, 0, 0, 1
000000328088_jpg.rf.08390a5ef75764fcccf1e9080abfa24b.jpg, 0, 1, 0, 0
000000565975_jpg.rf.0818029b4e1e926f8a50109b2ff65477.jpg, 0, 1, 0, 1
000000392209_jpg.rf.07d94b7fef1d44fb35ae93c403150e47.jpg, 0, 0, 1, 0
000000027674_jpg.rf.082ceaff6bc844084d9f6d395f7c9d91.jpg, 0, 1, 0, 0
000000408307_jpg.rf.083b4430d5ba691656f0d9f5058c1bb2.jpg, 0, 1, 0, 0
000000011805_jpg.rf.0872a537d3e101f634dbd1f1e3340237.jpg, 0, 0, 1, 0
000000406841_jpg.rf.087236a9b18ded6829462aa951f734cb.jpg, 0, 1, 0, 1
000000249813_jpg.rf.08871df3efbe53ad3c139a3aa24192cc.jpg, 1, 0, 0, 1
000000120952_jpg.rf.087076d00daaec2e6c08c26c4ccbe65c.jpg, 1, 0, 0, 0
000000354368_jpg.rf.081e46b91dd8ff774a61c6cab4597435.jpg, 0, 1, 0, 1
000000579095_jpg.rf.086acad42f7852226d26e510d95b074b.jpg, 0, 1, 0, 0
000000225041_jpg.rf.088f3b6bc7c84a943212ffe1ed1034ff.jpg, 1, 0, 0, 0
000000058851_jpg.rf.088aa1f17a885411317eee72dfc71b27.jpg, 0, 1, 0, 0
000000087113_jpg.rf.088d55ff63bf7f856a45826612b77a4d.jpg, 0, 1, 0, 1
000000486449_jpg.rf.0895f822ff805309e4eb28b7b45501e2.jpg, 0, 1, 1, 0
000000450324_jpg.rf.088933c125ad04680aff8959c7d9e590.jpg, 0, 1, 0, 1
000000219784_jpg.rf.089108231861fb639ad927cb9c2f6477.jpg, 0, 1, 0, 1
000000456611_jpg.rf.0877e33ae72c090d1e3da46306cfee15.jpg, 0, 1, 0, 0
000000303236_jpg.rf.08c755c61b16aa87152852034444c037.jpg, 0, 0, 0, 1
000000323950_jpg.rf.08d443befacf590896e411b87baf4c79.jpg, 0, 0, 0, 1
000000312559_jpg.rf.08120452320c9a1a5cc9ed1da293ac73.jpg, 1, 1, 0, 1
000000278240_jpg.rf.08abc88bc9267afb77befabe119a3aa6.jpg, 0, 1, 0, 0
000000001625_jpg.rf.08c3eb7126488fc58edfe9f9d432e9f9.jpg, 1, 0, 0, 0
000000562592_jpg.rf.08a7393d843588a21448b0f8a6ba062f.jpg, 0, 0, 1, 0
000000296012_jpg.rf.088ee7f270ea40bda92aaa05d8d591c3.jpg, 1, 1, 1, 0
000000023797_jpg.rf.08c160ef375ce68ed62771577ef32eb3.jpg, 0, 0, 0, 1
000000091841_jpg.rf.08d8477244dcd2550e5f80783f26a0c9.jpg, 1, 1, 0, 0
000000306219_jpg.rf.08d64e34323ff066d8d57ff072002b44.jpg, 1, 0, 0, 0
000000221565_jpg.rf.08e34478f5e762499a77e8c42e4ae596.jpg, 1, 0, 0, 0
000000302787_jpg.rf.08edd4ea392e8093e24412cc168f5fad.jpg, 1, 1, 0, 0
000000214641_jpg.rf.08cbfefbce4fd6a4f3c53d9eb3c6512d.jpg, 0, 1, 0, 0
000000572879_jpg.rf.08c69505ce06b9a7c1f02cda5ae66168.jpg, 0, 1, 0, 0
000000046729_jpg.rf.08df45fb7674e36717672396ad9d07c0.jpg, 0, 1, 0, 1
000000403995_jpg.rf.08eeb75d50d817e9edbbb4d1d2e1f578.jpg, 0, 0, 1, 0
000000007124_jpg.rf.08f9a15d241861e994336e71df3c4d94.jpg, 0, 1, 0, 1
000000194669_jpg.rf.08fa6b4d56b679237987d3b871b1d7ff.jpg, 0, 0, 0, 1
000000406949_jpg.rf.09076db9c9e25a75a4028f47c7e4a1fc.jpg, 1, 1, 0, 0
000000114068_jpg.rf.08f66aa87f81c32b13d5ed9585553ed2.jpg, 0, 1, 0, 0
000000221165_jpg.rf.0901e29a98a7ae8a3af014bca917d150.jpg, 0, 0, 0, 1
000000408328_jpg.rf.08f3535d913fe85f99dd26000d95afbe.jpg, 0, 1, 0, 0
000000075474_jpg.rf.090f4a01ce7b7e4d2415426d195bcdbc.jpg, 0, 1, 0, 0
000000183407_jpg.rf.0924bb83d113af53e6a4c2d8f5f423f2.jpg, 0, 1, 1, 0
000000127306_jpg.rf.0928d52766a4849ded98c3a6e65c3804.jpg, 0, 1, 1, 0
000000277592_jpg.rf.0912475b8b935807e22b2018e6a0416e.jpg, 0, 1, 0, 0
000000459113_jpg.rf.0918b4c66a6d23a62b210e8d9093cf9f.jpg, 1, 0, 0, 0
000000353933_jpg.rf.0958cd5f9eace38d48be3e3bfce25685.jpg, 1, 1, 0, 0
000000313623_jpg.rf.094e1dfc559b95a2a9463af15a4cefad.jpg, 0, 0, 0, 1
000000457766_jpg.rf.09643e6aec6ed03fcc76dfe5edf70ab5.jpg, 0, 0, 0, 1
000000529258_jpg.rf.0966e9caefc21d7164fca09f6e23c0e5.jpg, 0, 1, 0, 1
000000319345_jpg.rf.090c369bb08fea521c6b7ed77c117148.jpg, 0, 1, 1, 1
000000114313_jpg.rf.092a02b35e971e8315d3c167f3ae3147.jpg, 0, 1, 0, 0
000000226243_jpg.rf.090c2392a6c1efa2f2455a213a1924d7.jpg, 0, 1, 0, 0
000000495993_jpg.rf.094d2d4ff9b109c915e2f88bf9732893.jpg, 0, 1, 0, 0
000000372412_jpg.rf.0948ea0de1a2641dbde3679bd971c4d8.jpg, 0, 0, 0, 1
000000297023_jpg.rf.09273ffd0b8b37d42db6677407e4d04e.jpg, 0, 0, 0, 1
000000581401_jpg.rf.09521f0e57bcf72b682dfe15288be852.jpg, 0, 1, 1, 0
000000155488_jpg.rf.0957093b2030e7bdfc195c84a1ad5191.jpg, 0, 1, 0, 1
000000325366_jpg.rf.0922c7e23e4ba2a05b0bbf857162fe92.jpg, 0, 1, 1, 1
000000036029_jpg.rf.090ee08387642bc80ba36110ef78e03c.jpg, 1, 1, 0, 0
000000134309_jpg.rf.0935a50eb38097e938e117661f2d2a88.jpg, 0, 1, 0, 0
000000364234_jpg.rf.0914766c593ac3aa4482cb47d02a0999.jpg, 0, 1, 1, 1
000000541113_jpg.rf.09432ec0d654800d4bfd9cd25b03a9af.jpg, 1, 0, 0, 0
000000477785_jpg.rf.0955f78e5a2d26d67c45f87ef3785456.jpg, 0, 0, 0, 1
000000405675_jpg.rf.36d00065347a6dfda63ffef6162cdbd0.jpg, 0, 1, 0, 0
000000416643_jpg.rf.36d0489ae9be470f35bf40911123b87d.jpg, 0, 1, 0, 0
000000302484_jpg.rf.36d181078c17d24f847eb2924ab4021b.jpg, 1, 0, 0, 0
000000150455_jpg.rf.36d2f80e2176ee68c2360f22f1a037ef.jpg, 0, 1, 0, 0
000000307050_jpg.rf.36d318cc11ce17e3d36e3ec29934d32a.jpg, 0, 1, 0, 0
000000531657_jpg.rf.36db176851e413f3d3aafdaafbd81267.jpg, 0, 1, 0, 0
000000010229_jpg.rf.36dde5d291e1dd6975ed57208a3801cd.jpg, 0, 1, 0, 1
000000136896_jpg.rf.36dfaa70987ed7397dcd3fb5c5e54ed8.jpg, 1, 0, 0, 0
000000228676_jpg.rf.36f12fd811d612a5210d1e7af2257094.jpg, 0, 1, 0, 1
000000470378_jpg.rf.36f2b348433ce6f7fc12e80bc503e73e.jpg, 0, 1, 0, 0
000000154000_jpg.rf.36f476e06ef573c844fcc4127954967e.jpg, 0, 0, 0, 1
000000048432_jpg.rf.36f6ab4acad72c6eddd2c0c90d340007.jpg, 0, 1, 0, 0
000000578016_jpg.rf.36ff273d45002b639f001c61f069fc0e.jpg, 0, 0, 1, 0
000000266659_jpg.rf.3704168a0949152c80650473352241d0.jpg, 0, 0, 0, 1
000000236845_jpg.rf.370643a16131808d0a49315c6b949f13.jpg, 0, 1, 0, 0
000000505738_jpg.rf.37223e7c75040be57d381816c3ed34fc.jpg, 0, 1, 1, 0
000000400093_jpg.rf.37274ff4841129f7a63b85311242a92c.jpg, 1, 1, 0, 0
000000009060_jpg.rf.3737117597fd403e6c09028c95c6bae2.jpg, 0, 0, 0, 1
000000305993_jpg.rf.37154b04d7710e153aad0ecd9f0a6ea0.jpg, 0, 0, 0, 1
000000204526_jpg.rf.37385b774c5da82daebdd4d120cedcc3.jpg, 0, 0, 1, 0
000000279521_jpg.rf.3740901f996594189130d7f628bd7fda.jpg, 1, 1, 0, 0
000000028115_jpg.rf.3745f569fe0012af55be0b7ec656dcb4.jpg, 0, 1, 0, 0
000000262976_jpg.rf.373b99666bb30088e23845ca0c841dcd.jpg, 1, 0, 0, 0
000000086217_jpg.rf.37459705c239fc4b2c4d4bfb5c0b5d18.jpg, 1, 0, 1, 0
000000396673_jpg.rf.3746d0f918dcf1fd8a356da61b56a292.jpg, 0, 1, 0, 1
000000161202_jpg.rf.3757f505718f898d00ff2f24b8c1be0a.jpg, 0, 0, 1, 0
000000225088_jpg.rf.377da2d74f995d37eeca854229fae6e8.jpg, 0, 1, 0, 1
000000142129_jpg.rf.3777e2bd5659c306f76644351949a202.jpg, 0, 1, 0, 0
000000551794_jpg.rf.37477af853fcc4d3a5cd5b66d0cf7656.jpg, 0, 0, 1, 0
000000025058_jpg.rf.376fb950502d8853a392fd4298a40613.jpg, 0, 0, 1, 0
000000327766_jpg.rf.37a82a9d6b4749db2d3ba82091ffc49d.jpg, 0, 0, 0, 1
000000164036_jpg.rf.379fccf6e38ffee1d32c07882ac11bad.jpg, 0, 1, 0, 0
000000547528_jpg.rf.37a92b512e3ebe2b29d6ff5a43920fb6.jpg, 0, 1, 0, 0
000000027796_jpg.rf.377e8b3f461f78a7cc021be9f78ca8cb.jpg, 1, 0, 0, 0
000000426202_jpg.rf.376db98c8ef68375ea86b7548dc0a88b.jpg, 0, 1, 0, 0
000000139897_jpg.rf.37aca3b06eebf8264007e834f357c662.jpg, 0, 1, 0, 0
000000308353_jpg.rf.37b5d9008e79eb13cafd041cc9fdf298.jpg, 0, 1, 0, 0
000000194875_jpg.rf.379dae47ea152f230ecb5c21defa09fc.jpg, 0, 0, 1, 0
000000011619_jpg.rf.37595d5b5e690cc293536c0f2b0ad7a0.jpg, 0, 1, 0, 1
000000191474_jpg.rf.37bb842339d3c2c44099ef2ff1e25433.jpg, 1, 1, 0, 1
000000260409_jpg.rf.3795765deff7f18eb518a5603547c6e6.jpg, 0, 0, 1, 0
000000345090_jpg.rf.37ba7301ac5faa05cfcff789118c3a68.jpg, 0, 0, 1, 0
000000104282_jpg.rf.378b37aab8cd0c787bbc69c30ffe4939.jpg, 0, 1, 0, 0
000000514619_jpg.rf.37c13cb4c8ff128d57df45f9aa8c068f.jpg, 1, 0, 0, 0
000000237309_jpg.rf.3771857366d5b341812ea56bdc5a2a20.jpg, 1, 0, 0, 1
000000327368_jpg.rf.37bee20a212da70c1ccf5d164f615d09.jpg, 0, 0, 1, 0
000000581009_jpg.rf.37501a20b473cd8fe109af603d7e3271.jpg, 0, 1, 0, 1
000000151587_jpg.rf.37c7451ff9e0136fd91a89b428c17bd2.jpg, 1, 1, 0, 0
000000347768_jpg.rf.37c45dfaf0ae72ec7e318ed4b09ede09.jpg, 1, 1, 0, 1
000000140898_jpg.rf.37cd1fe48409fee3ea28e6f5c5b2a3d6.jpg, 0, 1, 0, 1
000000065001_jpg.rf.37cb0ac2f140e8a6d0e0e7a286c1b9bd.jpg, 0, 1, 1, 0
000000266455_jpg.rf.37d8294a87dcc05e6966a395d844e922.jpg, 0, 0, 0, 1
000000013000_jpg.rf.37d234baf306ed48f601978e5eb7f2fd.jpg, 0, 1, 0, 1
000000128312_jpg.rf.3806c2e3464b29e4cf7dae207addd13b.jpg, 0, 1, 0, 0
000000323561_jpg.rf.37cfcb09bb9a272bca05a971fb8ea009.jpg, 0, 0, 0, 1
000000079034_jpg.rf.37e2a88dfa684f97e02dbf14b0cafd53.jpg, 0, 1, 0, 0
000000214200_jpg.rf.381009d0a3f7aede00d963d44dc7e597.jpg, 0, 1, 0, 0
000000099063_jpg.rf.37eac91f8e7b3e1a2140bd89ec230f97.jpg, 0, 1, 0, 1
000000192591_jpg.rf.37fc3b705b876c6467cc744c70ac8e6a.jpg, 1, 0, 0, 0
000000537506_jpg.rf.38382d09eba74ccba934a50a04ecd445.jpg, 0, 1, 0, 0
000000558567_jpg.rf.38278b940946c18f50c3d2a5881c5843.jpg, 0, 1, 0, 0
000000145761_jpg.rf.37ddbbdef8971488c5fde47aaafaaace.jpg, 1, 1, 0, 0
000000151877_jpg.rf.382829cc28200812b5f5f270b4a59169.jpg, 1, 1, 0, 1
000000334920_jpg.rf.382d8165506c8be11f3d2a4098ff4d04.jpg, 1, 1, 0, 1
000000201496_jpg.rf.37e368ea7e377b8d5b11cca78128c02d.jpg, 1, 1, 0, 0
000000167675_jpg.rf.37dcc2bae14588ff0da6f3fd612b60d5.jpg, 1, 0, 0, 0
000000040931_jpg.rf.380d52ca9679c97e6ec2c4810bba8075.jpg, 0, 1, 0, 0
000000033329_jpg.rf.38198a9d7cf9999d92d28be862ae67e5.jpg, 0, 1, 0, 0
000000030787_jpg.rf.3801e01da31e2b7d4cdd95dc1d6cc11f.jpg, 1, 1, 0, 1
000000379578_jpg.rf.37e42559829cb3c3b2561647665aad95.jpg, 0, 0, 1, 0
000000462840_jpg.rf.38334b5b9150b2d9532d35ef3194b6c9.jpg, 0, 1, 0, 1
000000125707_jpg.rf.383316cd884bb1d2c34ed6ca84d9d891.jpg, 0, 1, 0, 0
000000160009_jpg.rf.3809df16b36711d01dac7c4a6982d066.jpg, 0, 1, 0, 0
000000423209_jpg.rf.37db315f6e2258167144b043a267fbc2.jpg, 0, 1, 0, 1
000000394640_jpg.rf.3831236fc5217d153f3bd01e48d3fbf5.jpg, 0, 1, 0, 1
000000136900_jpg.rf.38378fd3889c25c2c024e7caa641b037.jpg, 1, 1, 0, 1
